row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,191105_AR_Panax_Pos.mzML Peak area,191105_AR_Ginkgo_Pos.mzML Peak area,191105_AR_Arnica_Pos.mzML Peak area,191105_AR_Cinchona_Pos.mzML Peak area,191105_AR_Salvia_Pos.mzML Peak area,
17158,602.277466128011,6.5922427,,,,1,,,,,,,108088.21,0,0,0,0,
17821,602.2776136385548,6.7951913,,,,816,,,,,,,173200.1,0,0,0,0,
7959,602.280525447429,3.2197442,,,,745,429,[M+NH4]+,,2,7959;7960,584.24657,0,0,5854.684,0,0,
16467,603.0761025811682,6.3754053,,,,641,,,,,,,0,0,14628.5625,0,0,
2924,603.1483644386069,1.3582023,,,,486,125,[M+Na]+,,2,2924;2913,580.15839,0,0,0,35713.86,432.30396,
11557,603.1674147995792,4.4371886,,,,5,633,[M+Na]+,,2,11544;11557,580.17876,0,0,0,2762.3984,0,
8040,603.2046805218264,3.1038907,,,,372,,,,,,,2201.5872,76705.31,0,0,1418.1355,
18163,603.2736756223522,6.9290733,,,,791,1002,[M+K]+,,2,18163;18159,564.31003,59561.684,0,0,0,0,
15479,603.4250435152845,6.0595922,,,,422,,,,,,,53736.418,0,0,0,0,
10904,603.4259677400714,4.2287884,,,,786,,,,,,,640824.9,0,0,0,0,
5093,604.1291248054174,2.1225464,,,,203,,,,,,,0,0,27706.416,0,14244.489,
7817,605.2196541089288,2.994083,,,,37,392,[M+Na]+,,2,7861;7817,582.23077,0,0,23975.824,0,777.3774,
12746,606.2558974456005,4.8920574,,,,601,688,[M+Na]+,,2,12746;12770,583.26691,0,0,29630.717,0,0,
17390,606.26974114321,6.6908126,,,,10,958,[M+K]+,,2,17540;17390,567.30594,111309.71,0,0,0,0,
4299,606.2770992220845,1.8821827,,,,498,210,[M+NH4]+,,2,4299;4283,588.24356,0,0,9666.716,0,0,
13437,606.2809372099032,5.148903,,,,731,,,,,,,10822.576,0,0,0,0,
13620,606.2811914192482,5.2708416,,,,159,,,,,,,8103.9253,0,0,0,0,
12908,606.2814644894097,4.963531,,,,888,,,,,,,24383.928,0,0,0,0,
12683,606.2816055922798,4.858588,,,,332,,,,,,,12583.226,0,0,0,0,
8217,607.1464795877871,3.293879,,,,793,439,[M+K]+,,2,8216;8217,568.1839,0,2810.3035,0,433.39502,0,
1911,607.1730014614243,0.92354155,,,,387,69,[M+Na]+,,2,1889;1911,584.18295,0,0,6233.396,0,0,
17440,607.2068943984489,6.6982937,,,,10,963,[2M+H-H2O]+,,2,17533;17440,312.10498,19556.842,0,0,0,0,
7960,607.2356613084278,3.2197442,,,,745,429,[M+Na]+,,2,7959;7960,584.24657,0,0,4302.341,0,0,
7141,608.3846128772649,2.9035058,,,,836,,,,,,,6696.361,4304.157,6433.3115,0,8738.058,
16530,608.4000906644909,6.40416,,,,,,,,,,,0,3181.1072,0,0,0,
13209,609.1219736180353,5.0585766,,,,601,724,[M+H-H2O]+,,3,13246;13213;13209,626.12582,0,0,0,0,4328.116,
7551,609.1419442839247,3.2624912,,,,836,,,,,,,0,11527.347,0,0,93793.3,
7897,609.1820944600075,3.1869836,,,,111,,,,,,,0,0,0,0,196261.72,
4777,609.3365755186993,2.0861223,,,,680,,,,,,,7542.5503,0,0,0,0,
7279,610.0437132955863,2.9719794,,,,836,,,,,,,0,12706.693,43684.605,0,1577.4229,
1999,610.0469280578578,0.94953746,,,,7,,,,,,,0,0,8769.192,149333.2,5100.579,
7134,610.2136487566745,2.8962817,,,,,,,,,,,0,0,8568.756,0,0,
5432,611.0136759225841,2.1106248,,,,401,,,,,,,0,0,25666.28,0,1276.6548,
1684,611.036704030158,0.8366078,,,,387,61,[M+K]+,,2,1683;1684,572.07423,0,0,0,38193.293,0,
9411,611.1398337451144,3.5824273,,,,836,,,,,,,0,590.2173,0,0,15354.714,
5461,611.159508271748,2.2184222,,,,744,282,[M+H]+,,3,5454;5447;5461,610.15309,796.8011,1635177.1,8381.425,169836.44,2617.9373,
4514,611.1600078133146,2.087406,,,,676,,,,,,,796.8011,16870.832,2363.2986,151455.62,2617.9373,
3105,611.1607119584233,1.4493519,,,,223,,,,,,,0,25943.42,11884.523,0,23816.607,
6629,611.1609497839843,2.74222,,,,885,,,,,,,0,224311.0,667.1814,0,0,
11917,611.2385468664751,4.5634522,,,,496,,,,,,,0,0,0,43326.0,0,
13509,611.2387461911087,5.2007103,,,,312,,,,,,,0,0,0,21330.084,0,
9933,611.2388602115722,3.8675613,,,,573,,,,,,,0,0,0,31115.766,0,
18365,611.3546565225126,6.9930778,,,,576,1009,[2M+Na]+,,4,18327;18422;18365;18603,294.18269,0,0,0,0,35098.53,
3001,612.0983562550434,1.3867867,,,,208,,,,,,,1696.1072,433.42868,419.8504,0,42144.406,
10666,612.2648799988801,4.1374354,,,,469,,,,,,,0,0,0,0,24617.947,
15769,612.2813320801712,6.1422167,,,,568,,,,,,,24111.656,0,0,0,0,
13170,613.1685473247619,5.0501366,,,,714,719,[M+Na]+,,2,13172;13170,590.1781,0,0,0,18771.742,0,
9919,613.2555668460913,3.9916153,,,,,,,,,,,0,0,0,163121.92,839.1643,
12861,613.2575186834845,4.7912335,,,,,,,,,,,0,0,270.3702,98009.98,0,
11948,613.263824103176,4.576855,,,,226,,,,,,,0,0,35780.3,0,0,
5057,613.2691859398673,2.1877367,,,,203,261,[M+H]+,,3,5058;5095;5057,612.26173,0,0,48663.496,0,0,
16298,613.2895006727142,6.3195667,,,,782,,,,,,,672045.94,0,0,0,747.6594,
6693,614.1383972837651,2.7415695,,,,836,,,,,,,0,129956.11,0,0,0,
6241,614.2438363370719,2.590694,,,,836,332,[M+NH4]+,,2,6241;6242,596.21002,0,0,0,0,14396.24,
8066,614.2442560674555,3.2649038,,,,836,432,[M+NH4]+,,2,8066;8067,596.21025,0,0,0,0,42069.184,
13278,614.280408913367,5.087834,,,,477,,,,,,,5685.8877,0,406.849,0,0,
13044,614.2844465716078,5.1169615,,,,601,,,,,,,445.0528,0,39052.13,0,0,
1306,615.1185753994835,0.66643393,,,,695,,,,,,,0,21125.57,0,0,0,
9434,615.148720908326,3.6919816,,,,582,509,[M+Na]+,,2,9434;9433,592.15951,0,0,0,4611.285,0,
10799,615.2695278273793,4.3870277,,,,,,,,,,,0,0,1433.9152,54987.734,0,
7624,615.2700724273277,3.1194167,,,,666,,,,,,,0,0,0,144267.2,0,
13499,615.2704560691452,5.082165,,,,511,,,,,,,327.06625,0,0,10694.184,0,
18842,615.3887460448989,7.036625,,,,576,1016,[M+H-H2O]+,,3,18767;18842;18856,632.39245,2830.9448,0,0,3062.5278,0,
15667,615.4151628785204,6.101757,,,,422,,,,,,,0,48954.73,0,0,18480.12,
4858,616.25921067119,2.2002254,,,,,,,,,,,2023.9315,666.7684,835.0448,0,6303.625,
18227,617.0918308133168,6.943024,,,,904,,,,,,,0,0,15581.306,0,0,
6430,617.1473377635135,2.6539042,,,,836,342,[M+Na]+,,3,6430;6676;6668,594.1579,0,250090.61,0,3957.6743,13685.692,
7854,617.1473950104436,3.1576934,,,,836,,,,,,,0,53812.844,0,0,0,
3500,617.1476819281256,1.6208738,,,,673,165,[M+Na]+,,3,3508;3500;3514,594.15828,0,0,0,0,60947.258,
14071,617.2268153159251,5.443278,,,,499,,,,,,,0,0,0,7673.215,75478.87,
17306,617.2814528353581,6.6613,,,,16,,,,,,,46812.805,0,0,0,0,
16551,617.2824500387309,6.412148,,,,812,,,,,,,280122.6,0,0,0,0,
14628,618.2635509692315,5.643706,,,,657,,,,,,,9383.026,0,0,0,25071.58,
10790,619.1465625407873,4.19667,,,,304,,,,,,,0,0,0,0,14586.514,
7606,619.1777612848904,3.1067064,,,,372,400,[M+K]+,,2,7606;8022,580.21531,0,1795.6365,0,0,0,
6242,619.1992445472148,2.590694,,,,836,332,[M+Na]+,,2,6241;6242,596.21002,0,0,0,0,7451.221,
8067,619.199276692943,3.2649038,,,,836,432,[M+Na]+,,2,8066;8067,596.21025,0,0,0,0,19005.512,
17442,619.2067704802695,6.6982937,,,,10,,,,,,,398148.6,0,0,0,0,
18937,619.2894674982357,7.1498013,,,,27,,,,,,,85620.2,0,0,0,0,
5736,619.4199027631391,2.417576,,,,349,,,,,,,67840.26,0,0,0,0,
13588,619.4206339155292,5.253596,,,,526,,,,,,,10071.399,0,0,0,0,
10728,620.2786381584125,4.169687,,,,903,,,,,,,6765.169,0,0,0,0,
4016,621.1523355902212,1.7776349,,,,342,,,,,,,12517.773,0,0,0,0,
8903,621.190146586205,3.4978151,,,,836,479,[M+Na]+,,2,8939;8903,598.20012,0,0,5865.9434,0,0,
12777,621.2867921279432,4.9026127,,,,726,,,,,,,21000.094,0,0,0,0,
12411,621.2868082809215,4.745045,,,,21,,,,,,,24274.805,0,0,0,0,
15480,621.4340750315687,6.0811043,,,,422,,,,,,,92216.66,4841.8145,0,0,0,
12731,621.4355076481157,4.88799,,,,606,,,,,,,5767.476,0,0,0,0,
14077,621.436123239963,5.4486527,,,,900,,,,,,,13532.641,0,0,0,0,
10905,621.4366216492774,4.230872,,,,786,,,,,,,1210166.9,0,0,0,1193.3445,
12753,621.7873856704636,4.895252,,,,726,,,,,,,6876.9863,0,0,0,0,
8562,622.1562201178111,3.409822,,,,639,,,,,,,0,0,32538.324,0,0,
1889,623.1452772596456,0.9163145,,,,387,69,[M+K]+,,2,1889;1911,584.18295,0,0,4726.732,0,0,
11575,623.2382547987112,4.444403,,,,5,,,,,,,0,0,0,23298.102,0,
10227,625.1550668465948,3.9831946,,,,868,,,,,,,0,0,0,0,45106.832,
6849,625.175548198053,2.8349771,,,,319,370,[M+H]+,,3,6849;7068;7057,624.16778,866.85223,2334177.2,327.6848,302710.4,16485.98,
17443,625.2179265199427,6.6982937,,,,10,963,[2M+H]+,,2,17533;17443,312.10498,10514.1,0,0,0,0,
16970,625.2973617759507,6.532891,,,,901,,,,,,,243205.81,0,0,0,0,
15972,625.297904169889,6.252145,,,,576,,,,,,,259682.47,0,0,0,0,
17939,625.2983337947296,6.839418,,,,838,,,,,,,20238.43,0,0,0,0,
2320,625.3301093615229,1.1092163,,,,335,,,,,,,0,0,0,351573.28,0,
5460,625.37360394451,2.3068452,,,,820,,,,,,,0,0,0,30884.44,0,
3943,626.1516396509703,1.7578743,,,,486,,,,,,,0,28939.393,0,0,0,
13211,627.1332608126968,5.0585766,,,,601,724,[M+H]+,,3,13211;13246;13213,626.12582,0,0,0,0,76423.9,
4178,627.157155953209,1.8347044,,,,486,207,[M+H]+,,1,4224,626.14911,0,161275.05,4608.693,0,0,
9541,627.2426696793377,3.8443599,,,,804,,,,,,,0,5638.4346,0,0,204.55547,
10995,628.33223051675,4.2481704,,,,662,593,[M+NH4]+,,2,10995;10996,610.29848,0,0,60092.523,0,0,
14660,629.1273661241096,5.674553,,,,,,,,,,,0,30651.902,0,0,0,
13172,629.1400283545096,5.0543566,,,,714,719,[M+K]+,,2,13172;13170,590.1781,0,0,0,28141.848,3263.3062,
12550,629.2624334986044,4.8121285,,,,786,679,[M+H-H2O]+,,3,12554;12552;12550,646.26527,0,0,8865.699,0,0,
12957,629.284227522387,5.1221423,,,,,,,,,,,5948.283,0,0,830.94904,0,
5492,630.1338852505568,2.3137743,,,,744,,,,,,,0,82535.27,0,0,0,
5058,630.2955735835668,2.1877367,,,,203,261,[M+NH4]+,,3,5058;5095;5057,612.26173,0,0,25699.592,0,0,
11890,631.250817744758,4.540622,,,,858,647,[2M+Na]+,,2,11890;11901,304.13127,0,0,10064.698,0,0,
17751,631.6061700547642,6.7651744,,,,10,,,,,,,0,19709.074,0,0,0,
7619,633.0803294038066,3.1130507,,,,836,402,[M+Na]+,,2,7620;7619,610.09024,0,0,0,0,67732.21,
5447,633.1424684150546,2.3067203,,,,744,282,[M+Na]+,,3,5447;5461;5453,610.15309,0,186107.3,0,11069.644,0,
5866,633.1602632501381,2.459665,,,,744,302,[M+H]+,,2,5866;5848,632.15287,0,0,0,11308.246,0,
16972,633.284033403725,6.532891,,,,901,,,,,,,55732.867,0,0,0,0,
15976,633.2845979799356,6.252145,,,,576,,,,,,,46276.562,0,0,0,0,
10996,633.2877624094548,4.285936,,,,662,593,[M+Na]+,,2,10995;10996,610.29848,0,0,30005.121,363.0843,474.14264,
14189,633.398911337315,5.4970126,,,,499,,,,,,,0,0,0,359139.56,0,
13814,633.3996700279353,5.326922,,,,934,,,,,,,0,0,0,265451.47,0,
18481,633.3997250883839,7.033009,,,,576,1016,[M+H]+,,3,18767;18856;18481,632.39245,49640.492,0,0,130317.32,0,
12268,634.1201547506022,4.6832356,,,,852,666,[2M+K]+,,2,12268;12259,297.5791,0,0,0,0,18782.705,
18165,634.2940356320113,6.9290733,,,,791,,,,,,,158660.03,0,0,0,0,
9120,635.1961555220907,3.5791142,,,,836,493,[M+H]+,,2,9121;9122,634.18921,0,0,0,0,8894.545,
5095,635.2507512177276,2.1950722,,,,203,261,[M+Na]+,,3,5058;5057;5095,612.26173,0,0,17190.346,0,0,
9575,635.2708181577757,3.74905,,,,,,,,,,,0,27335.379,0,0,0,
10052,635.2709399036917,3.9108632,,,,784,,,,,,,0,31371.17,0,0,0,
9239,635.2716595114656,3.6162548,,,,764,,,,,,,0,19993.047,0,0,0,
11209,635.2794032935951,4.261073,,,,475,596,[2M+Na]+,,2,11209;11184,306.14576,0,714.97614,64864.426,0,0,
7479,635.414824156344,3.0606694,,,,,,,,,,,3215.0146,0,0,0,0,
15290,636.0847511064787,5.983611,,,,,,,,,,,0,2434.9421,0,0,0,
4589,636.1183950559422,1.7615746,,,,709,,,,,,,7104.1445,0,0,54904.273,445.0061,
2949,636.2861728043392,1.3827775,,,,421,129,[M+NH4]+,,2,2949;2950,618.25212,0,0,0,0,7391.9937,
7147,636.4157847908261,2.9016843,,,,836,,,,,,,4124.092,1708.1968,4299.796,0,5568.351,
8939,637.1624731245375,3.505042,,,,836,479,[M+K]+,,2,8939;8903,598.20012,0,0,4734.301,0,0,
17444,637.2176877817282,6.6982937,,,,10,,,,,,,312096.88,0,0,0,0,
17542,637.2906497622687,6.7052064,,,,10,,,,,,,229222.67,0,0,0,0,
5544,637.4307788469246,2.3453808,,,,,,,,,,,30597.664,0,0,0,0,
9533,637.43089872211,3.7325878,,,,175,,,,,,,11183.926,0,0,0,0,
7313,638.2080327558313,2.9737537,,,,654,390,[M+NH4]+,,2,7275;7313,620.17373,0,0,0,0,11705.271,
11852,639.1712839358707,4.5216994,,,,304,,,,,,,0,0,0,0,29453.66,
7209,639.1913022574117,2.923052,,,,836,383,[M+H]+,,2,7182;7210,638.18413,0,0,0,0,4130.116,
3188,640.264651328806,1.4822772,,,,223,,,,,,,0,0,63691.902,0,0,
15029,640.305304395409,5.8760977,,,,33,,,,,,,66951.03,0,0,0,0,
7273,641.0667419244918,2.9665246,,,,654,389,[M+Na]+,,2,7273;7276,618.07675,0,0,0,0,31411.268,
9079,641.1497007959894,3.6040766,,,,,,,,,,,0,2270.7856,0,303.92358,10381.714,
5840,641.1706165740637,2.3085284,,,,504,,,,,,,0,695235.94,1404.9991,0,1549.46,
2950,641.2411123952268,1.3827775,,,,421,129,[M+Na]+,,2,2949;2950,618.25212,0,0,0,0,3248.7988,
12307,641.2475557290758,4.5255923,,,,,,,,,,,0,410.05182,0,8736.102,0,
17161,641.2842102033068,6.5922427,,,,1,,,,,,,64259.844,0,0,0,0,
17823,641.2847179695987,6.7951913,,,,816,,,,,,,129583.625,0,0,0,0,
14623,641.3320627707988,5.647125,,,,422,,,,,,,0,0,239503.31,0,0,
10082,641.3323579271439,3.9230392,,,,221,,,,,,,0,0,134953.27,0,0,
9581,641.333108045598,3.755832,,,,593,,,,,,,0,0,17521.166,0,0,
2079,642.1098617345756,0.985906,,,,387,,,,,,,0,4565.2163,0,0,31326.42,
17543,642.243135125407,6.7052064,,,,10,963,[2M+NH4]+,,4,17533;17416;17417;17543,312.10498,8962.249,0,0,0,0,
18934,643.1442641754026,7.1466985,,,,467,,,,,,,0,53819.992,0,0,0,
7275,643.162467270798,2.9665246,,,,654,390,[M+Na]+,,2,7275;7313,620.17373,0,0,0,0,6646.986,
12060,643.2651754780611,4.606925,,,,853,,,,,,,0,0,0,41086.957,0,
13421,643.2881662524652,5.1458697,,,,931,734,[2M+H-H2O]+,,4,13421;13380;13382;13383,330.14588,0,0,0,0,24841.791,
14090,643.4500861658931,5.4559712,,,,900,,,,,,,8482.319,0,0,0,0,
7062,644.1468334559369,2.8683214,,,,319,,,,,,,0,138160.72,0,1825.6469,0,
13246,644.1599285685833,5.065808,,,,601,724,[M+NH4]+,,4,13211;13246;13213;13209,626.12582,0,0,0,0,31464.732,
9158,645.277508294579,3.7045004,,,,836,507,[M+H]+,,1,9159,644.26905,0,0,0,1790.78,8793.467,
13481,645.3308258477279,5.177276,,,,910,,,,,,,0,0,10508.626,0,0,
6064,645.3326107908496,2.5380843,,,,792,321,[2M+H]+,,3,6127;6064;6126,322.16239,0,0,4812.089,0,0,
13066,645.4361804721768,5.022039,,,,831,,,,,,,33955.703,0,0,0,0,
12551,646.2875992297976,4.7939262,,,,786,676,[M+NH4]+,,2,12550;12551,628.25447,196.5615,0,6776.8843,0,0,
18016,646.3024024283346,6.9794927,,,,,,,,,,,21130.123,0,0,219.25545,0,
7057,647.1576698952634,2.8084404,,,,319,370,[M+Na]+,,3,6849;7066;7057,624.16778,0,250216.64,0,28559.408,251.83388,
17445,647.1997940480135,6.6982937,,,,10,963,[2M+Na]+,,3,17445;17416;17417,312.10498,10979.84,0,0,0,0,
17091,647.2618524158831,6.56147,,,,833,944,[2M+Na]+,,4,17082;17091;17065;17079,312.13615,0,0,0,0,7206.0776,
15119,647.2723434554667,5.889362,,,,907,,,,,,,0,3308.692,0,0,0,
5684,649.0153828264423,2.3926454,,,,792,,,,,,,0,0,0,0,52418.953,
7620,649.0525335159592,3.1130507,,,,836,402,[M+K]+,,2,7620;7619,610.09024,0,0,0,0,21978.045,
13213,649.1151448519986,5.0585766,,,,601,724,[M+Na]+,,4,13211;13246;13213;13209,626.12582,0,0,0,0,22923.621,
4224,649.1375530673747,1.8545548,,,,486,207,[M+Na]+,,2,4178;4224,626.14911,0,20565.53,0,0,0,
10637,649.1582556789143,4.1229105,,,,719,,,,,,,0,0,0,0,13307.422,
16164,649.218256960853,6.306711,,,,782,,,,,,,364683.56,0,0,0,0,
13047,649.2489858741374,5.0193615,,,,,,,,,,,0,4747.2397,0,0,0,
13461,649.2862183101731,5.1019845,,,,,,,,,,,0,6381.948,0,0,3452.2617,
3216,649.3737236080199,1.4941907,,,,208,,,,,,,0,0,0,1616894.9,0,
16481,649.3948168683511,6.3780065,,,,576,912,[M+H]+,,5,16493;16415;16494;16414;16481,648.38732,0,0,0,22996.16,0,
5378,650.0778059318769,2.284808,,,,555,,,,,,,0,60496.277,0,0,0,
17779,650.1005124991649,6.7799845,,,,10,,,,,,,0,17521.777,0,0,0,
5848,650.1865818997876,2.4524505,,,,744,302,[M+NH4]+,,2,5866;5848,632.15287,0,0,0,7435.9214,0,
15822,651.1479434998072,6.1573,,,,422,,,,,,,0,0,0,0,63200.6,
14936,651.1479585774423,5.8193526,,,,438,825,[2M+Na]+,,2,14936;14946,314.07906,0,0,0,0,241725.0,
15246,651.1709265972409,5.947284,,,,,,,,,,,0,5508.2407,0,0,0,
12862,651.2581103907265,4.9738517,,,,940,,,,,,,0,833.2734,0,8461.466,0,
12902,651.2652425984089,4.9590206,,,,790,,,,,,,0,8696.081,0,0,0,
16782,651.2654128656311,6.476666,,,,848,,,,,,,0,5478.6177,0,0,0,
15752,651.2882431198229,6.1349373,,,,568,,,,,,,7102.928,0,0,0,0,
9121,652.223309819705,3.5791142,,,,836,493,[M+NH4]+,,3,9121;9120;9122,634.18921,0,0,0,0,6925.648,
16328,652.2959436430677,6.3284817,,,,782,,,,,,,149813.39,0,0,0,0,
7591,652.4115148966958,3.1069775,,,,,,,,,,,5390.2056,3892.6572,5097.8345,1011.9081,4788.0586,
13048,653.2804813665582,4.828352,,,,,,,,,,,0,5048.0283,0,0,4697.6675,
6093,654.1429226430014,2.5415096,,,,836,,,,,,,0,36937.285,0,0,7748.212,
7647,655.1851867927703,3.2334256,,,,,,,,,,,0,119000.945,0,0,259.68433,
7238,655.1864210904624,2.944272,,,,836,384,[M+H]+,,2,7240;7238,654.17884,0,256454.78,0,0,0,
12302,655.2401169014216,4.7102766,,,,893,,,,,,,0,9132.223,0,0,3757.5967,
15391,655.3083181417833,6.0230026,,,,457,,,,,,,14192.24,0,0,0,0,
14840,655.3083916633269,5.7792463,,,,557,,,,,,,10962.443,0,0,0,0,
15875,655.3084968751836,6.193212,,,,337,,,,,,,20543.59,0,0,0,0,
3621,655.4401918741819,1.6568961,,,,777,,,,,,,21883.611,0,0,0,0,
3987,655.4406170691788,1.7703744,,,,638,,,,,,,20813.4,0,0,0,0,
7182,656.2182067646199,2.9158041,,,,836,383,[M+NH4]+,,3,7182;7209;7210,638.18413,0,0,0,0,32747.225,
7276,657.0391273517008,2.9665246,,,,654,389,[M+K]+,,2,7273;7276,618.07675,0,0,0,0,11994.939,
6246,657.0619180755909,2.5938358,,,,836,,,,,,,0,0,17953.633,0,52747.434,
9122,657.1784716017654,3.5791142,,,,836,493,[M+Na]+,,3,9121;9120;9122,634.18921,0,0,0,0,4230.336,
15367,657.3432510609167,6.016914,,,,422,,,,,,,0,0,0,0,1148652.2,
1154,658.0665823145641,0.56530046,,,,89,,,,,,,18913.414,0,0,1315.0221,0,
7577,659.2373589936907,3.0994065,,,,372,,,,,,,0,22831.428,0,0,0,
10730,659.285183609683,4.169687,,,,903,,,,,,,4018.8408,0,0,0,0,
5803,660.1445168125523,2.4411194,,,,836,,,,,,,0,29681.79,0,0,0,
2708,661.0703331196884,1.2848088,,,,208,,,,,,,0,19510.242,0,0,0,
7210,661.1731888818196,2.923052,,,,836,383,[M+Na]+,,3,7182;7209;7210,638.18413,0,0,0,0,15282.993,
13396,661.2983350427861,5.139268,,,,931,734,[2M+H]+,,4,13380;13382;13383;13396,330.14588,0,0,0,0,20443.094,
18111,661.3080562407432,6.9129925,,,,447,,,,,,,12749.353,0,0,0,0,
5342,662.056480228366,2.2710164,,,,443,,,,,,,0,0,0,53732.914,0,
9159,662.3016966570142,3.600837,,,,836,507,[M+NH4]+,,2,9158;9159,644.26905,0,0,0,0,7496.034,
6121,662.3589943597484,2.5453656,,,,792,321,[2M+NH4]+,,3,6127;6121;6057,322.16239,0,0,3834.2852,0,0,
5804,663.1530499188884,2.4411194,,,,836,,,,,,,0,90340.2,0,0,0,
10219,663.2908917588987,3.9788482,,,,674,,,,,,,0,0,0,73139.34,0,
11089,663.290929341042,4.2653794,,,,747,,,,,,,0,0,0,22408.736,0,
13067,663.4466421926053,5.022039,,,,831,,,,,,,57004.22,0,0,0,0,
12552,664.2992094743488,4.8121285,,,,786,679,[M+NH4]+,,3,12554;12550;12552,646.26527,0,0,34257.844,0,0,
16973,664.3043244567175,6.532891,,,,901,,,,,,,201594.7,0,0,0,0,
15981,664.3050615869064,6.252145,,,,576,,,,,,,161573.44,0,0,0,0,
17956,664.3053192818453,6.846701,,,,838,,,,,,,21147.277,0,0,0,0,
8947,665.2076517275797,3.5052876,,,,836,481,[M+H]+,,2,8947;8948,664.20008,0,0,0,0,4912.7,
11853,665.2809606016338,4.3725014,,,,304,,,,,,,0,893.8716,0,0,51760.062,
11090,665.3057806886853,4.2653794,,,,747,,,,,,,0,0,0,24578.336,0,
5142,665.3740698031166,2.2029364,,,,203,252,[2M+H]+,,4,5017;5021;5130;5142,332.18322,0,0,0,0,15156.274,
14964,665.3894279430251,5.8336477,,,,689,828,[M+H]+,,2,14964;14965,664.38189,0,0,0,3521.3843,0,
16414,666.4212070984107,6.3633084,,,,576,912,[M+NH4]+,,5,16415;16494;16456;16414;16481,648.38732,0,0,0,16863.37,0,
14773,666.4212396188046,5.736642,,,,864,814,[M+NH4]+,,2,14789;14773,648.38773,0,0,0,10471.401,0,
8968,667.1744400428413,3.5137835,,,,836,483,[M+Na]+,,2,8968;8971,644.18428,0,0,0,0,8922.304,
16165,667.2286884506683,6.306711,,,,782,889,[2M+H-H2O]+,,2,16154;16165,342.11566,335981.3,0,0,0,0,
6122,667.312751552748,2.5453656,,,,792,321,[2M+Na]+,,3,6057;6126;6122,322.16239,0,0,3611.7717,0,0,
17206,668.2956927436317,6.70139,,,,581,,,,,,,39605.637,0,0,0,432.0598,
12287,669.2544651700651,4.685695,,,,786,,,,,,,0,0,19357.67,385.87448,5135.415,
2226,670.2333978370352,1.0551604,,,,527,91,[2M+NH4]+,,2,2226;2232,326.10017,0,6075.839,0,0,0,
3945,670.2340791979327,1.7578743,,,,486,196,[M+NH4]+,,2,3945;3946,652.20021,0,42553.01,0,0,0,
2624,670.2848732687514,1.4215741,,,,,,,,,,,807.4433,0,19434.129,0,0,
8099,670.3073000772985,3.2655835,,,,836,441,[2M+NH4]+,,3,8099;8086;8071,326.13666,0,0,8935.455,0,0,
10376,671.345440498894,4.026032,,,,804,,,,,,,0,0,19514.967,0,0,
16415,671.3763366498168,6.3633084,,,,576,912,[M+Na]+,,5,16493;16415;16414;16456;16481,648.38732,0,0,0,23945.729,0,
14789,671.3772655047234,5.743938,,,,864,814,[M+Na]+,,2,14789;14773,648.38773,0,0,0,11748.983,0,
5478,673.0565081265065,2.117911,,,,401,,,,,,,0,0,20765.44,0,686.5166,
10324,673.2516616371136,4.1146173,,,,836,,,,,,,0,0,12168.044,217.54431,0,
4062,675.1284904311867,1.789447,,,,709,,,,,,,0,0,0,67850.75,0,
3946,675.1893915861679,1.7578743,,,,486,196,[M+Na]+,,2,3945;3946,652.20021,0,46913.555,0,0,0,
8100,675.2629506748002,3.2655835,,,,836,441,[2M+Na]+,,3,8106;8086;8100,326.13666,0,0,34483.58,0,0,
15369,675.353020540878,6.016914,,,,422,864,[2M+H-H2O]+,,4,15353;15436;15354;15369,346.17805,0,0,0,0,76927.98,
17972,675.3571156065306,6.9561486,,,,,,,,,,,0,23801.396,399.1672,0,2120.676,
18679,675.3577257373978,7.1182137,,,,467,1017,[M+H-H2O]+,,2,18679;18935,692.36091,0,259953.77,399.1672,0,10054.8545,
7240,677.1677616224971,2.944272,,,,836,384,[M+Na]+,,2,7240;7238,654.17884,0,29086.514,0,0,0,
13397,678.3256601627481,5.139268,,,,931,734,[2M+NH4]+,,5,13416;13397;13382;13377;13383,330.14588,0,0,0,0,331815.62,
5326,678.3698024187704,2.269792,,,,532,277,[2M+NH4]+,,3,5319;5326;5297,330.16826,0,0,0,0,7990.669,
1732,679.2667841526167,0.85471386,,,,699,,,,,,,0,34573.297,0,0,0,
15876,679.31059728617,6.193212,,,,337,,,,,,,14387.824,0,0,0,0,
15033,679.3126003309153,5.8760977,,,,33,,,,,,,56523.28,0,0,0,0,
13591,680.1762712933188,5.2537746,,,,601,,,,,,,0,5752.596,0,0,0,
9348,681.2761846467904,3.666001,,,,836,508,[M+H]+,,3,9349;9368;9348,680.26923,0,0,0,0,42634.26,
10006,681.3012849133149,3.89658,,,,573,,,,,,,0,0,0,14429.746,0,
8948,682.2335973325509,3.5052876,,,,836,481,[M+NH4]+,,2,8947;8948,664.20008,0,0,0,0,5611.753,
5143,682.4006256668006,2.2029364,,,,203,252,[2M+NH4]+,,3,5017;5130;5143,332.18322,0,0,0,0,30459.994,
14965,682.4154436166154,5.8336477,,,,689,828,[M+NH4]+,,2,14964;14965,664.38189,0,0,0,2842.321,0,
2191,683.1307266500676,1.04795,,,,527,88,[M+Na]+,,2,2191;2192,660.14085,0,3799.6294,0,0,0,
